368559, stc_26_table, field_column2Cell, http://www2.oaklandnet.com/w/OAK072621
779310, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/webcontent/oak036432.pdf
779310, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/DOWD008823
779310, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/report/oak025339.pdf
779310, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/report/oak025321.pdf
779310, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK041068
779310, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK035061
779310, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK035079
779310, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK035080
779310, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK035081
779310, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK035082
779310, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK035063
779310, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK035064
779310, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK035065
779310, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK035076
779310, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK035067
779310, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK035068
779310, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK035069
779310, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK035070
779310, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK035071
779310, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK035073
779310, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK035074
779310, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK035075
779310, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK038128
779310, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurOrganization/PlanningZoning/s/ApplicationandZoningInformation/OAK042281
779310, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurOrganization/PlanningZoning/s/ApplicationandZoningInformation/OAK041831
779310, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/report/oak044540.pdf
779310, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/report/oak044541.pdf
779310, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/report/oak058692.pdf
779310, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/agenda/oak061034.pdf
779310, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/agenda/oak061035.pdf
779310, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK068165
779310, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK068166
779310, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK068167
779310, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK070213
779310, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK070214
779310, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/agenda/oak053161.pdf
779310, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/report/oak040325.pdf
779310, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/report/oak040326.pdf
779310, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/report/oak040327.pdf
779310, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/report/oak040328.pdf
779311, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/webcontent/oak035798.pdf
779311, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/webcontent/oak035797.pdf
779311, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/report/oak025320.pdf
779311, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/report/oak025342.pdf
779311, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/report/oak025343.pdf
779311, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/report/oak025322.pdf
779311, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/report/oak025323.pdf
779312, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/report/oak025312.pdf
779312, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/report/oak025311.pdf
779313, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/w/oak023371
779313, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/report/oak023369.pdf
779313, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/report/oak023370.pdf
779313, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/report/oak035005.pdf
779313, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/report/oak035039.pdf
779314, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/report/oak042114.pdf
779314, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/report/oak042321.pdf
779314, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/report/oak048599.pdf
779314, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/report/oak048600.pdf
779314, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/report/oak048601.pdf
779314, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/report/oak048602.pdf
779314, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/report/oak048603.pdf
779314, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/report/oak048604.pdf
779314, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/report/oak051846.pdf
779315, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/report/oak023358.pdf
779316, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/report/oak038819.pdf
779317, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/report/oak027107.pdf
779317, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/agenda/oak031659.pdf
779317, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/agenda/oak031661.pdf
779318, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/w/oak027424
779318, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/w/oak027425
779319, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/report/oak029215.pdf
779319, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/report/oak029214.pdf
779319, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK038255
779319, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK038256
779319, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/report/oak041830.pdf
779320, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/report/oak031421.pdf
779320, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/report/oak031423.pdf
779320, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/report/oak031424.pdf
779321, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK032867
779322, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK048405
779322, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK033582
779322, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/report/oak043775.pdf
779322, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OAK043804
779322, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OAK043805
779322, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OAK043806
779322, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OAK043807
779322, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OAK043808
779322, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OAK043809
779322, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OAK043810
779322, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OAK043811
779322, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OAK043812
779322, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OAK043813
779322, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurOrganization/PlanningZoning/DOWD008198
779323, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK046947
779323, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK046788
779323, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK034708
779323, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK043027
779323, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK043032
779323, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK043033
779323, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK043034
779323, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK043035
779323, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK043036
779323, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK043037
779323, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK043038
779323, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK043039
779323, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK043040
779323, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK043028
779323, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK043029
779323, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK043030
779323, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK043031
779324, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK036846
779324, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK036847
779324, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK037537
779324, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/report/oak038271.pdf
779325, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/report/oak037207.pdf
779325, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK062800
779325, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK062801
779326, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/statement/oak037243.pdf
779326, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK042434
779326, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK044425
779327, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/report/oak039283.pdf
779327, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/report/oak039284.pdf
779327, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/report/oak039285.pdf
779327, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/report/oak042795.pdf
779327, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/report/oak042796.pdf
779328, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/report/oak045229.pdf
779328, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/report/oak045230.pdf
779328, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/agenda/oak047695.pdf
779328, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK071986
779328, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK072017
779328, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK072018
779328, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK072019
779329, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK051712
779329, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK048781
779329, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK048829
779329, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK048830
779329, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK048831
779329, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK048782
779330, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/agenda/oak046355.pdf
779330, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/report/oak046356.pdf
779330, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/report/oak046357.pdf
779331, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK049873
779332, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/report/oak050385.pdf
779333, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/EIR/OAK051021
779333, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK035150
779333, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK035149
779334, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK052157
779334, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK052161
779334, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK052162
779334, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK052163
779334, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK052164
779334, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK052165
779334, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK052166
779335, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK052158
779336, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurOrganization/PlanningZoning/DOWD008408
779336, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK060430
779336, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK060436
779336, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK060444
779336, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK060445
779336, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK060453
779336, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK060461
779336, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK060446
779336, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK060450
779336, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/agenda/oak060446.pdf
779336, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK060452
779336, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK060437
779336, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK060438
779336, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK060439
779336, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK060440
779336, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK060441
779336, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK060442
779336, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK060443
779336, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/OAK062089
779336, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK063697
779336, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK063699
779337, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK053348
779337, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK053349
779337, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/EIR/OAK053404
779337, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/EIR/OAK053405
779337, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK057663
779337, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK057760
779337, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK057761
779337, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK057762
779337, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK057763
779337, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK057764
779337, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK057765
779338, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/EIR/OAK053715
779339, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/EIR/OAK054418
779339, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/EIR/OAK054419
779339, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/EIR/OAK054420
779339, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/EIR/OAK054421
779339, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/EIR/OAK054422
779339, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/EIR/OAK054423
779339, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/EIR/OAK054424
779339, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/EIR/OAK054425
779340, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/ApplicationsOnFile/OAK052918
779340, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/EIR/OAK054488
779340, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/EIR/OAK054487
779340, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK057348
779340, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK057165
779340, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK057166
779341, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/EIR/OAK056157
779341, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/EIR/OAK056158
779341, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK056387
779342, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/EIR/OAK056511
779343, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/EIR/OAK056699
779344, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/ApplicationsOnFile/OAK057878
779345, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK057947
779345, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK072245
779346, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK058467
779347, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurOrganization/PlanningZoning/s/ApplicationandZoningInformation/OAK058739
779348, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK059048
779349, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK059236
779349, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK059237
779349, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK067476
779349, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK067475
779350, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK059792
779351, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK059795
779352, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK059988
779352, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK059989
779352, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK059990
779352, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK059991
779352, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK059992
779352, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK059993
779352, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK059994
779353, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK059995
779354, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK060124
779355, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK060348
779356, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK061245
779356, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK061246
779356, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK061247
779356, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK061248
779356, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK061249
779356, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK061250
779356, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK061251
779356, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK061252
779356, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK062147
779357, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/OAK061706
779357, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK068330
779357, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK068331
779357, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK071007
779358, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/OAK062394
779359, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK063120
779359, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK063121
779359, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK063122
779359, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK063123
779360, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK063235
779361, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK063750
779361, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK063995
779362, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK063776
779363, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK063936
779364, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK063975
779365, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK063983
